"id","labren_id","lon","lat","name","state","annual_irradiation","created_at","updated_at"
1531,9216,-56484,-211265,Bonito,MATO GROSSO DO SUL,5109,,
1532,9574,-549697,-209307,Sidrolândia,MATO GROSSO DO SUL,5218,,
1533,9779,-517012,-207853,Três Lagoas,MATO GROSSO DO SUL,5374,,
1534,9919,-552824,-206902,Dois Irmãos do Buriti,MATO GROSSO DO SUL,5237,,
1535,10082,-566749,-205519,Bodoquena,MATO GROSSO DO SUL,5125,,
1536,10268,-558108,-204827,Anastácio,MATO GROSSO DO SUL,5248,,
1537,10269,-557872,-20467,Aquidauana,MATO GROSSO DO SUL,5240,,
1538,10456,-548652,-204383,Terenos,MATO GROSSO DO SUL,5266,,
1539,10458,-546303,-204495,Campo Grande,MATO GROSSO DO SUL,5235,,
1540,10467,-537593,-20445,Ribas do Rio Pardo,MATO GROSSO DO SUL,5251,,
1541,10476,-528794,-204457,Água Clara,MATO GROSSO DO SUL,5310,,
1542,10490,-514197,-203642,Selvíria,MATO GROSSO DO SUL,5383,,
1543,10801,-56375,-20236,Miranda,MATO GROSSO DO SUL,5184,,
1544,11001,-544001,-201391,Jaraguari,MATO GROSSO DO SUL,5252,,
1545,11035,-510966,-200877,Aparecida do Taboado,MATO GROSSO DO SUL,5394,,
1546,11176,-548904,-199535,Rochedo,MATO GROSSO DO SUL,5258,,
1547,11361,-54364,-199214,Bandeirantes,MATO GROSSO DO SUL,5229,,
1548,11538,-548316,-198301,Corguinho,MATO GROSSO DO SUL,5276,,
1549,11750,-519285,-197282,Inocência,MATO GROSSO DO SUL,5383,,
1550,11758,-511913,-196751,Paranaíba,MATO GROSSO DO SUL,5445,,
1551,12096,-540435,-195351,Camapuã,MATO GROSSO DO SUL,5354,,
1552,12270,-549863,-194475,Rio Negro,MATO GROSSO DO SUL,5288,,
1553,12274,-545782,-193921,São Gabriel do Oeste,MATO GROSSO DO SUL,5206,,
1554,12852,-517317,-191183,Cassilândia,MATO GROSSO DO SUL,5440,,
1555,12974,-576515,-190082,Corumbá,MATO GROSSO DO SUL,5117,,
1556,12975,-575977,-190093,Ladário,MATO GROSSO DO SUL,5138,,
1557,13020,-530129,-190235,Paraíso das Águas,MATO GROSSO DO SUL,5359,,
1558,13183,-548446,-189179,Rio Verde de Mato Grosso,MATO GROSSO DO SUL,5298,,
1559,13386,-526268,-187885,Chapadão do Sul,MATO GROSSO DO SUL,5273,,
1560,13557,-536417,-186833,Figueirão,MATO GROSSO DO SUL,5431,,
1561,13906,-547514,-185017,Coxim,MATO GROSSO DO SUL,5350,,
1562,13922,-531292,-185437,Costa Rica,MATO GROSSO DO SUL,5298,,
1563,14276,-537047,-18326,Alcinópolis,MATO GROSSO DO SUL,5425,,
1564,14630,-545535,-181006,Pedro Gomes,MATO GROSSO DO SUL,5353,,
1565,15565,-547538,-175787,Sonora,MATO GROSSO DO SUL,5221,,
1566,6433,-463182,-228545,Extrema,MINAS GERAIS,5000,,
1567,6572,-462244,-22767,Itapeva,MINAS GERAIS,4992,,
1568,6573,-461498,-22752,Camanducaia,MINAS GERAIS,5033,,
1569,6711,-463732,-227426,Toledo,MINAS GERAIS,5012,,
1570,6716,-45856,-22655,Gonçalves,MINAS GERAIS,4866,,
1571,6717,-457383,-227414,Sapucaí-Mirim,MINAS GERAIS,4982,,
1572,6851,-463624,-226096,Munhoz,MINAS GERAIS,5078,,
1573,6853,-461767,-225874,Senador Amaral,MINAS GERAIS,4918,,
1574,6854,-460245,-226274,Córrego do Bom Jesus,MINAS GERAIS,5004,,
1575,6854,-460576,-22612,Cambuí,MINAS GERAIS,5004,,
1576,6857,-457807,-225544,Paraisópolis,MINAS GERAIS,5064,,
1577,6993,-461444,-22468,Bom Repouso,MINAS GERAIS,4961,,
1578,6994,-460194,-224582,Estiva,MINAS GERAIS,4952,,
1579,6995,-459259,-225498,Consolação,MINAS GERAIS,5042,,
1580,6998,-456134,-224705,Brazópolis,MINAS GERAIS,5068,,
1581,7000,-454949,-225254,Piranguçu,MINAS GERAIS,5092,,
1582,7001,-45363,-225373,Wenceslau Braz,MINAS GERAIS,5066,,
1583,7002,-452796,-225041,Delfim Moreira,MINAS GERAIS,4933,,
1584,7130,-465734,-22434,Monte Sião,MINAS GERAIS,5158,,
1585,7132,-463495,-224388,Bueno Brandão,MINAS GERAIS,5160,,
1586,7135,-460975,-223703,Tocos do Moji,MINAS GERAIS,5033,,
1587,7137,-458,-224083,Conceição dos Ouros,MINAS GERAIS,5096,,
1588,7138,-457813,-223516,Cachoeira de Minas,MINAS GERAIS,5100,,
1589,7140,-455328,-223954,Piranguinho,MINAS GERAIS,5113,,
1590,7141,-454602,-22423,Itajubá,MINAS GERAIS,5100,,
1591,7144,-451649,-224475,Marmelópolis,MINAS GERAIS,4879,,
1592,7146,-449713,-223876,Passa Quatro,MINAS GERAIS,5061,,
1593,7280,-46617,-222864,Jacutinga,MINAS GERAIS,5122,,
1594,7283,-46372,-222783,Ouro Fino,MINAS GERAIS,5103,,
1595,7283,-463268,-22314,Inconfidentes,MINAS GERAIS,5103,,
1596,7285,-461657,-222712,Borda da Mata,MINAS GERAIS,5074,,
1597,7291,-455262,-223247,São José do Alegre,MINAS GERAIS,5058,,
1598,7293,-453777,-223049,Maria da Fé,MINAS GERAIS,4999,,
1599,7295,-451647,-222516,Dom Viçoso,MINAS GERAIS,4915,,
1600,7296,-450968,-223269,Virgínia,MINAS GERAIS,5080,,
1601,7297,-449386,-222947,Itanhandu,MINAS GERAIS,5158,,
1602,7298,-448684,-222864,Itamonte,MINAS GERAIS,5098,,
1603,7440,-466143,-222023,Albertina,MINAS GERAIS,5102,,
1604,7445,-461796,-221638,Senador José Bento,MINAS GERAIS,4991,,
1605,7447,-459393,-222271,Pouso Alegre,MINAS GERAIS,5059,,
1606,7449,-457038,-222466,Santa Rita do Sapucaí,MINAS GERAIS,5097,,
1607,7449,-45755,-221588,São Sebastião da Bela Vista,MINAS GERAIS,5097,,
1608,7452,-454566,-221581,Conceição das Pedras,MINAS GERAIS,5027,,
1609,7452,-454658,-222391,Pedralva,MINAS GERAIS,5027,,
1610,7454,-452677,-222085,Cristina,MINAS GERAIS,5034,,
1611,7457,-449752,-221968,Pouso Alto,MINAS GERAIS,5137,,
1612,7457,-449765,-222188,São Sebastião do Rio Verde,MINAS GERAIS,5137,,
1613,7460,-446417,-221715,Alagoa,MINAS GERAIS,4837,,
1614,7463,-443976,-221702,Bocaina de Minas,MINAS GERAIS,4728,,
1615,7464,-442369,-222071,Passa-Vinte,MINAS GERAIS,4709,,
1616,7609,-465728,-2207,Andradas,MINAS GERAIS,5053,,
1617,7610,-464372,-220609,Ibitiúra de Minas,MINAS GERAIS,5027,,
1618,7613,-461919,-221017,Ipuiúna,MINAS GERAIS,4934,,
1619,7614,-460434,-221492,Congonhal,MINAS GERAIS,4932,,
1620,7619,-455457,-220649,Heliodora,MINAS GERAIS,5092,,
1621,7619,-455127,-221162,Natércia,MINAS GERAIS,5092,,
1622,7622,-452661,-22069,Olímpio Noronha,MINAS GERAIS,5051,,
1623,7623,-451311,-221208,Carmo de Minas,MINAS GERAIS,5065,,
1624,7624,-450468,-220559,Soledade de Minas,MINAS GERAIS,5121,,
1625,7624,-45051,-221171,São Lourenço,MINAS GERAIS,5121,,
1626,7634,-440981,-221479,Santa Rita de Jacutinga,MINAS GERAIS,4748,,
1627,7636,-438297,-220866,Rio Preto,MINAS GERAIS,4755,,
1628,7782,-463389,-220297,Santa Rita de Caldas,MINAS GERAIS,4970,,
1629,7786,-459552,-220458,Espírito Santo do Dourado,MINAS GERAIS,4958,,
1630,7787,-458389,-220279,Silvianópolis,MINAS GERAIS,5033,,
1631,7789,-456964,-220429,Careaçu,MINAS GERAIS,5100,,
1632,7792,-453502,-219676,Lambari,MINAS GERAIS,5033,,
1633,7793,-452915,-219891,Jesuânia,MINAS GERAIS,5091,,
1634,7796,-449322,-219757,Caxambu,MINAS GERAIS,5143,,
1635,7797,-448878,-219575,Baependi,MINAS GERAIS,5157,,
1636,7799,-446046,-219741,Aiuruoca,MINAS GERAIS,5011,,
1637,7801,-444635,-220005,Carvalhos,MINAS GERAIS,4972,,
1638,7802,-443211,-22028,Liberdade,MINAS GERAIS,4931,,
1639,7808,-437031,-219597,Santa Bárbara do Monte Verde,MINAS GERAIS,4720,,
1640,7812,-433092,-219644,Simão Pereira,MINAS GERAIS,4804,,
1641,7814,-431587,-219517,Santana do Deserto,MINAS GERAIS,4847,,
1642,7815,-43062,-220001,Chiador,MINAS GERAIS,4873,,
1643,7953,-463847,-219188,Caldas,MINAS GERAIS,5011,,
1644,7957,-459301,-219285,São João da Mata,MINAS GERAIS,5013,,
1645,7959,-457863,-218738,Turvolândia,MINAS GERAIS,5099,,
1646,7961,-455897,-218937,São Gonçalo do Sapucaí,MINAS GERAIS,5075,,
1647,7964,-4529,-218545,Cambuquira,MINAS GERAIS,5081,,
1648,7966,-450874,-218783,Conceição do Rio Verde,MINAS GERAIS,5104,,
1649,7971,-445129,-218862,Serranos,MINAS GERAIS,4993,,
1650,7971,-445183,-219138,Seritinga,MINAS GERAIS,4993,,
1651,7974,-442559,-219107,Arantina,MINAS GERAIS,4919,,
1652,7975,-441889,-219484,Bom Jardim de Minas,MINAS GERAIS,4889,,
1653,7977,-439359,-218603,Olaria,MINAS GERAIS,4789,,
1654,7982,-434088,-219445,Belmiro Braga,MINAS GERAIS,4733,,
1655,7983,-433138,-218694,Matias Barbosa,MINAS GERAIS,4767,,
1656,7986,-430066,-218712,Mar de Espanha,MINAS GERAIS,4818,,
1657,7989,-42718,-218802,Além Paraíba,MINAS GERAIS,4909,,
1658,8122,-465687,-217848,Poços de Caldas,MINAS GERAIS,5058,,
1659,8128,-459661,-217805,Poço Fundo,MINAS GERAIS,5062,,
1660,8129,-458425,-21774,Carvalhópolis,MINAS GERAIS,5093,,
1661,8130,-457003,-217896,Cordislândia,MINAS GERAIS,5110,,
1662,8132,-455394,-217584,Monsenhor Paulo,MINAS GERAIS,5090,,
1663,8133,-454008,-218365,Campanha,MINAS GERAIS,5102,,
1664,8139,-448071,-218405,Cruzília,MINAS GERAIS,5065,,
1665,8150,-437938,-218391,Lima Duarte,MINAS GERAIS,4734,,
1666,8154,-433401,-2176,Juiz de Fora,MINAS GERAIS,4728,,
1667,8156,-431149,-218346,Pequeri,MINAS GERAIS,4768,,
1668,8158,-429427,-21799,Senador Cortes,MINAS GERAIS,4816,,
1669,8159,-428118,-217611,Santo Antônio do Aventureiro,MINAS GERAIS,4755,,
1670,8162,-425379,-217676,Volta Grande,MINAS GERAIS,4930,,
1671,8295,-463837,-217313,Bandeira do Sul,MINAS GERAIS,5106,,
1672,8296,-462385,-217083,Campestre,MINAS GERAIS,5087,,
1673,8299,-459222,-216782,Machado,MINAS GERAIS,5079,,
1674,8306,-452515,-216926,Três Corações,MINAS GERAIS,5085,,
1675,8309,-449852,-217263,São Thomé das Letras,MINAS GERAIS,5067,,
1676,8312,-446055,-216802,Minduri,MINAS GERAIS,5038,,
1677,8314,-444434,-217047,São Vicente de Minas,MINAS GERAIS,4967,,
1678,8315,-443121,-217416,Andrelândia,MINAS GERAIS,4978,,
1679,8321,-437433,-217081,Pedro Teixeira,MINAS GERAIS,4745,,
1680,8326,-432154,-216737,Chácara,MINAS GERAIS,4754,,
1681,8328,-430563,-217236,Bicas,MINAS GERAIS,4838,,
1682,8328,-430338,-217308,Guarará,MINAS GERAIS,4838,,
1683,8329,-42955,-216984,Maripá de Minas,MINAS GERAIS,4838,,
1684,8334,-424578,-217417,Estrela Dalva,MINAS GERAIS,4921,,
1685,8335,-423438,-216559,Pirapetinga,MINAS GERAIS,4974,,
1686,8465,-463914,-216416,Botelhos,MINAS GERAIS,5132,,
1687,8473,-455695,-216093,Elói Mendes,MINAS GERAIS,5159,,
1688,8474,-454368,-215561,Varginha,MINAS GERAIS,5117,,
1689,8478,-450703,-215844,São Bento Abade,MINAS GERAIS,5065,,
1690,8487,-441054,-215988,Santana do Garambéu,MINAS GERAIS,4986,,
1691,8489,-439167,-215663,Santa Rita de Ibitipoca,MINAS GERAIS,4903,,
1692,8491,-437577,-216024,Bias Fortes,MINAS GERAIS,4753,,
1693,8496,-432564,-215902,Coronel Pacheco,MINAS GERAIS,4822,,
1694,8498,-430169,-216289,Rochedo de Minas,MINAS GERAIS,4875,,
1695,8500,-428295,-216088,Argirita,MINAS GERAIS,4898,,
1696,8635,-463922,-214704,Cabo Verde,MINAS GERAIS,5099,,
1697,8637,-461908,-215096,Divisa Nova,MINAS GERAIS,5161,,
1698,8638,-460421,-215446,Serrania,MINAS GERAIS,5183,,
1699,8641,-457378,-21547,Paraguaçu,MINAS GERAIS,5184,,
1700,8646,-452204,-214638,Carmo da Cachoeira,MINAS GERAIS,5096,,
1701,8649,-449038,-21515,Luminárias,MINAS GERAIS,5125,,
1702,8652,-446449,-214902,Carrancas,MINAS GERAIS,5099,,
1703,8655,-443291,-214835,Madre de Deus de Minas,MINAS GERAIS,5019,,
1704,8657,-441942,-214695,Piedade do Rio Grande,MINAS GERAIS,4981,,
1705,8663,-435072,-215503,Ewbank da Câmara,MINAS GERAIS,4733,,
1706,8663,-435502,-214639,Santos Dumont,MINAS GERAIS,4733,,
1707,8665,-433134,-215101,Piau,MINAS GERAIS,4765,,
1708,8667,-431172,-214654,Rio Novo,MINAS GERAIS,4867,,
1709,8667,-43196,-215365,Goianá,MINAS GERAIS,4867,,
1710,8668,-430072,-215386,São João Nepomuceno,MINAS GERAIS,4901,,
1711,8669,-429621,-214605,Descoberto,MINAS GERAIS,4917,,
1712,8672,-426425,-215301,Leopoldina,MINAS GERAIS,5018,,
1713,8674,-42468,-215294,Recreio,MINAS GERAIS,5035,,
1714,8799,-469405,-213595,Arceburgo,MINAS GERAIS,5266,,
1715,8803,-465217,-213696,Muzambinho,MINAS GERAIS,5130,,
1716,8807,-461425,-213577,Areado,MINAS GERAIS,5146,,
1717,8809,-459481,-214261,Alfenas,MINAS GERAIS,5173,,
1718,8810,-45829,-214094,Fama,MINAS GERAIS,5181,,
1719,8813,-455113,-213699,Três Pontas,MINAS GERAIS,5139,,
1720,8819,-449155,-214029,Ingaí,MINAS GERAIS,5140,,
1721,8829,-439643,-214335,Ibertioga,MINAS GERAIS,4948,,
1722,8836,-432384,-213637,Tabuleiro,MINAS GERAIS,4820,,
1723,8838,-430331,-213568,Guarani,MINAS GERAIS,4912,,
1724,8840,-428133,-214184,Itamarati de Minas,MINAS GERAIS,4921,,
1725,8842,-4269,-213929,Cataguases,MINAS GERAIS,4999,,
1726,8844,-424735,-21372,Laranjal,MINAS GERAIS,5001,,
1727,8845,-423126,-213753,Palma,MINAS GERAIS,4983,,
1728,8972,-467084,-213055,Guaxupé,MINAS GERAIS,5196,,
1729,8972,-467967,-213014,Guaranésia,MINAS GERAIS,5196,,
1730,8976,-463639,-213276,Monte Belo,MINAS GERAIS,5109,,
1731,8991,-448727,-213175,Itumirim,MINAS GERAIS,5175,,
1732,8993,-446571,-213005,Itutinga,MINAS GERAIS,5123,,
1733,9002,-437455,-213215,Antônio Carlos,MINAS GERAIS,4865,,
1734,9005,-434091,-212918,Paiva,MINAS GERAIS,4788,,
1735,9005,-434503,-213405,Oliveira Fortes,MINAS GERAIS,4788,,
1736,9006,-43374,-213451,Aracitaba,MINAS GERAIS,4822,,
1737,9008,-4317,-212716,Rio Pomba,MINAS GERAIS,4875,,
1738,9009,-430176,-21283,Piraúba,MINAS GERAIS,4930,,
1739,9011,-428074,-213195,Dona Eusébia,MINAS GERAIS,5009,,
1740,9011,-428576,-213189,Astolfo Dutra,MINAS GERAIS,5009,,
1741,9014,-425527,-212898,Santana de Cataguases,MINAS GERAIS,4958,,
1742,9140,-469757,-211878,Monte Santo de Minas,MINAS GERAIS,5194,,
1743,9144,-465739,-212498,Juruaia,MINAS GERAIS,5112,,
1744,9148,-461391,-212492,Alterosa,MINAS GERAIS,5144,,
1745,9152,-457573,-212375,Campos Gerais,MINAS GERAIS,5192,,
1746,9154,-455009,-212454,Santana da Vargem,MINAS GERAIS,5191,,
1747,9155,-45437,-211862,Coqueiral,MINAS GERAIS,5209,,
1748,9157,-452353,-212329,Nepomuceno,MINAS GERAIS,5224,,
1749,9159,-450641,-211883,Ribeirão Vermelho,MINAS GERAIS,5220,,
1750,9159,-450013,-212485,Lavras,MINAS GERAIS,5220,,
1751,9160,-449236,-211743,Ijaci,MINAS GERAIS,5178,,
1752,9162,-447483,-211546,Ibituruna,MINAS GERAIS,5152,,
1753,9163,-446142,-212173,Nazareno,MINAS GERAIS,5106,,
1754,9170,-439724,-211911,Barroso,MINAS GERAIS,4978,,
1755,9172,-437721,-21154,Alfredo Vasconcelos,MINAS GERAIS,4906,,
1756,9172,-437706,-212219,Barbacena,MINAS GERAIS,4906,,
1757,9174,-435611,-212436,Santa Bárbara do Tugúrio,MINAS GERAIS,4731,,
1758,9176,-43334,-211981,Mercês,MINAS GERAIS,4805,,
1759,9177,-432132,-21162,Silveirânia,MINAS GERAIS,4798,,
1760,9179,-430131,-211779,Tocantins,MINAS GERAIS,4893,,
1761,9181,-42859,-212039,Rodeiro,MINAS GERAIS,5015,,
1762,9182,-427891,-211555,Guidoval,MINAS GERAIS,4995,,
1763,9183,-426126,-212026,Miraí,MINAS GERAIS,4913,,
1764,9187,-422129,-211549,Patrocínio do Muriaé,MINAS GERAIS,5110,,
1765,9187,-422375,-212449,Barão de Monte Alto,MINAS GERAIS,5110,,
1766,9310,-470464,-210763,Itamogi,MINAS GERAIS,5247,,
1767,9314,-466127,-211314,São Pedro da União,MINAS GERAIS,5165,,
1768,9316,-464161,-211291,Nova Resende,MINAS GERAIS,5143,,
1769,9318,-462053,-210965,Conceição da Aparecida,MINAS GERAIS,5122,,
1770,9322,-458277,-211132,Campo do Meio,MINAS GERAIS,5203,,
1771,9325,-455616,-210932,Boa Esperança,MINAS GERAIS,5197,,
1772,9330,-4509,-210937,Perdões,MINAS GERAIS,5190,,
1773,9336,-444733,-21132,Conceição da Barra de Minas,MINAS GERAIS,5077,,
1774,9338,-442206,-211246,Santa Cruz de Minas,MINAS GERAIS,5026,,
1775,9338,-44253,-211315,São João del Rei,MINAS GERAIS,5026,,
1776,9339,-441748,-211107,Tiradentes,MINAS GERAIS,5010,,
1777,9340,-440211,-211144,Dores de Campos,MINAS GERAIS,4991,,
1778,9340,-440782,-210602,Prados,MINAS GERAIS,4991,,
1779,9343,-437602,-210647,Ressaquinha,MINAS GERAIS,4949,,
1780,9345,-435182,-211435,Desterro do Melo,MINAS GERAIS,4771,,
1781,9351,-429363,-211209,Ubá,MINAS GERAIS,4918,,
1782,9354,-42635,-210741,São Sebastião da Vargem Alegre,MINAS GERAIS,4980,,
1783,9357,-423697,-211304,Muriaé,MINAS GERAIS,5063,,
1784,9359,-421882,-211006,Eugenópolis,MINAS GERAIS,5059,,
1785,9484,-467363,-210141,Jacuí,MINAS GERAIS,5224,,
1786,9486,-465178,-210153,Bom Jesus da Penha,MINAS GERAIS,5235,,
1787,9490,-461153,-209741,Carmo do Rio Claro,MINAS GERAIS,5204,,
1788,9500,-451804,-210237,Cana Verde,MINAS GERAIS,5197,,
1789,9504,-447541,-210334,Bom Sucesso,MINAS GERAIS,5121,,
1790,9508,-443208,-21028,Ritápolis,MINAS GERAIS,5052,,
1791,9509,-44221,-210282,Coronel Xavier Chaves,MINAS GERAIS,5029,,
1792,9513,-438114,-209571,Carandaí,MINAS GERAIS,5016,,
1793,9516,-435816,-210356,Senhora dos Remédios,MINAS GERAIS,4875,,
1794,9517,-434071,-210286,Alto Rio Doce,MINAS GERAIS,4864,,
1795,9520,-431838,-20979,Dores do Turvo,MINAS GERAIS,4845,,
1796,9521,-430006,-209922,Divinésia,MINAS GERAIS,4851,,
1797,9523,-428365,-210132,Visconde do Rio Branco,MINAS GERAIS,5000,,
1798,9524,-42721,-210103,Guiricema,MINAS GERAIS,5068,,
1799,9526,-425116,-209817,Rosário da Limeira,MINAS GERAIS,4824,,
1800,9530,-421113,-210197,Antônio Prado de Minas,MINAS GERAIS,4961,,
1801,9654,-469841,-209172,São Sebastião do Paraíso,MINAS GERAIS,5306,,
1802,9656,-467124,-208512,Fortaleza de Minas,MINAS GERAIS,5300,,
1803,9660,-463882,-208635,Alpinópolis,MINAS GERAIS,5279,,
1804,9665,-458312,-209407,Ilicínea,MINAS GERAIS,5243,,
1805,9668,-455171,-208738,Cristais,MINAS GERAIS,5240,,
1806,9670,-453918,-209444,Aguanil,MINAS GERAIS,5218,,
1807,9671,-452703,-208937,Campo Belo,MINAS GERAIS,5183,,
1808,9672,-451289,-209012,Santana do Jacaré,MINAS GERAIS,5178,,
1809,9674,-44918,-209435,Santo Antônio do Amparo,MINAS GERAIS,5150,,
1810,9678,-445102,-209079,São Tiago,MINAS GERAIS,5126,,
1811,9681,-442411,-209175,Resende Costa,MINAS GERAIS,5058,,
1812,9683,-440801,-209143,Lagoa Dourada,MINAS GERAIS,5032,,
1813,9686,-437421,-208711,Caranaíba,MINAS GERAIS,4939,,
1814,9687,-436223,-209184,Capela Nova,MINAS GERAIS,4907,,
1815,9689,-434724,-208555,Rio Espera,MINAS GERAIS,4908,,
1816,9690,-433633,-209031,Cipotânea,MINAS GERAIS,4886,,
1817,9693,-430908,-209162,Senador Firmino,MINAS GERAIS,4862,,
1818,9694,-429756,-208759,Paula Cândido,MINAS GERAIS,4871,,
1819,9695,-428012,-20854,Coimbra,MINAS GERAIS,4957,,
1820,9695,-428367,-209257,São Geraldo,MINAS GERAIS,4957,,
1821,9700,-423462,-208904,Miradouro,MINAS GERAIS,4937,,
1822,9701,-422404,-208675,Vieiras,MINAS GERAIS,4975,,
1823,9703,-420231,-209091,Tombos,MINAS GERAIS,5068,,
1824,9826,-470966,-207795,São Tomás de Aquino,MINAS GERAIS,5318,,
1825,9837,-459156,-207636,Guapé,MINAS GERAIS,5314,,
1826,9844,-452768,-207697,Candeias,MINAS GERAIS,5185,,
1827,9857,-439347,-20793,Casa Grande,MINAS GERAIS,5072,,
1828,9858,-438169,-208329,Cristiano Otoni,MINAS GERAIS,5044,,
1829,9860,-436953,-207873,Santana dos Montes,MINAS GERAIS,4945,,
1830,9862,-43471,-207905,Lamim,MINAS GERAIS,4959,,
1831,9863,-433398,-207977,Senhora de Oliveira,MINAS GERAIS,4889,,
1832,9864,-432409,-208424,Brás Pires,MINAS GERAIS,4856,,
1833,9865,-431899,-20766,Presidente Bernardes,MINAS GERAIS,4869,,
1834,9868,-428745,-207564,Viçosa,MINAS GERAIS,4918,,
1835,9869,-427929,-207908,Cajuri,MINAS GERAIS,4961,,
1836,9870,-426548,-208407,Ervália,MINAS GERAIS,5030,,
1837,9874,-422676,-207928,São Francisco do Glória,MINAS GERAIS,4995,,
1838,9875,-421519,-208271,Pedra Dourada,MINAS GERAIS,4943,,
1839,9876,-420217,-208102,Faria Lemos,MINAS GERAIS,5044,,
1840,10003,-468628,-207415,Pratápolis,MINAS GERAIS,5366,,
1841,10004,-467529,-20738,Itaú de Minas,MINAS GERAIS,5380,,
1842,10005,-466094,-207197,Passos,MINAS GERAIS,5375,,
1843,10008,-463134,-207183,São José da Barra,MINAS GERAIS,5316,,
1844,10022,-449841,-207041,São Francisco de Paula,MINAS GERAIS,5225,,
1845,10023,-448294,-206987,Oliveira,MINAS GERAIS,5249,,
1846,10027,-44493,-206544,Passa Tempo,MINAS GERAIS,5227,,
1847,10028,-443338,-206655,Desterro de Entre Rios,MINAS GERAIS,5186,,
1848,10031,-440658,-206711,Entre Rios de Minas,MINAS GERAIS,5088,,
1849,10033,-438855,-20742,Queluzito,MINAS GERAIS,5099,,
1850,10034,-43785,-206639,Conselheiro Lafaiete,MINAS GERAIS,5065,,
1851,10035,-436145,-206773,Itaverava,MINAS GERAIS,4990,,
1852,10037,-434942,-206906,Catas Altas da Noruega,MINAS GERAIS,4917,,
1853,10039,-432971,-206839,Piranga,MINAS GERAIS,4868,,
1854,10041,-430838,-206647,Porto Firme,MINAS GERAIS,4895,,
1855,10043,-428568,-206566,Teixeiras,MINAS GERAIS,4896,,
1856,10044,-427178,-207071,São Miguel do Anta,MINAS GERAIS,4950,,
1857,10045,-42617,-206874,Canaã,MINAS GERAIS,5056,,
1858,10046,-425182,-206691,Araponga,MINAS GERAIS,5000,,
1859,10049,-422794,-207265,Fervedouro,MINAS GERAIS,4986,,
1860,10051,-420317,-207348,Carangola,MINAS GERAIS,5041,,
1861,10052,-419123,-206512,Espera Feliz,MINAS GERAIS,5014,,
1862,10052,-419296,-206961,Caiana,MINAS GERAIS,5014,,
1863,10178,-470575,-206168,Capetinga,MINAS GERAIS,5305,,
1864,10179,-469205,-205835,Cássia,MINAS GERAIS,5325,,
1865,10183,-465084,-206355,São João Batista do Glória,MINAS GERAIS,5319,,
1866,10188,-460496,-206168,Capitólio,MINAS GERAIS,5267,,
1867,10197,-451597,-206298,Camacho,MINAS GERAIS,5261,,
1868,10200,-448739,-20558,Carmo da Mata,MINAS GERAIS,5298,,
1869,10209,-439518,-206246,São Brás do Suaçuí,MINAS GERAIS,5154,,
1870,10218,-430098,-20572,Guaraciaba,MINAS GERAIS,4895,,
1871,10221,-427127,-205973,Pedra do Anta,MINAS GERAIS,4950,,
1872,10227,-421442,-206139,Divino,MINAS GERAIS,5018,,
1873,10355,-471225,-204615,Ibiraci,MINAS GERAIS,5326,,
1874,10367,-459593,-204767,Piumhi,MINAS GERAIS,5311,,
1875,10368,-458053,-204832,Pimenta,MINAS GERAIS,5273,,
1876,10372,-454272,-204623,Formiga,MINAS GERAIS,5285,,
1877,10375,-451274,-204708,Itapecerica,MINAS GERAIS,5291,,
1878,10380,-446339,-2054,Carmópolis de Minas,MINAS GERAIS,5309,,
1879,10382,-444787,-205093,Piracema,MINAS GERAIS,5293,,
1880,10384,-442247,-20472,Piedade dos Gerais,MINAS GERAIS,5238,,
1881,10387,-439898,-205343,Jeceaba,MINAS GERAIS,5176,,
1882,10388,-438514,-204963,Congonhas,MINAS GERAIS,5045,,
1883,10390,-436966,-205268,Ouro Branco,MINAS GERAIS,5013,,
1884,10395,-431956,-204884,Diogo de Vasconcelos,MINAS GERAIS,4878,,
1885,10398,-428012,-205055,Amparo do Serra,MINAS GERAIS,4942,,
1886,10400,-426654,-204547,Jequeri,MINAS GERAIS,5086,,
1887,10402,-424831,-204753,Sericita,MINAS GERAIS,4895,,
1888,10403,-423308,-205224,Pedra Bonita,MINAS GERAIS,4849,,
1889,10404,-421995,-205146,Orizânia,MINAS GERAIS,4913,,
1890,10407,-419064,-205294,Caparaó,MINAS GERAIS,4925,,
1891,10532,-472772,-203975,Claraval,MINAS GERAIS,5403,,
1892,10548,-456631,-203709,Pains,MINAS GERAIS,5353,,
1893,10549,-455621,-204479,Córrego Fundo,MINAS GERAIS,5324,,
1894,10557,-447677,-204441,Cláudio,MINAS GERAIS,5364,,
1895,10560,-444879,-203952,Itaguara,MINAS GERAIS,5247,,
1896,10561,-443338,-203928,Crucilândia,MINAS GERAIS,5253,,
1897,10564,-440278,-204082,Belo Vale,MINAS GERAIS,5301,,
1898,10569,-435124,-2038,Ouro Preto,MINAS GERAIS,5043,,
1899,10570,-434144,-20377,Mariana,MINAS GERAIS,4755,,
1900,10573,-431442,-203595,Acaiaca,MINAS GERAIS,4949,,
1901,10576,-428982,-204116,Ponte Nova,MINAS GERAIS,5012,,
1902,10577,-427374,-203526,Urucânia,MINAS GERAIS,5005,,
1903,10577,-427981,-204302,Oratórios,MINAS GERAIS,5005,,
1904,10582,-422523,-203843,Santa Margarida,MINAS GERAIS,4964,,
1905,10583,-421536,-203938,São João do Manhuaçu,MINAS GERAIS,4849,,
